Headline,Body ID,Stance
Report: Audio Reveals Pause Between Gunshots When Michael Brown Was Shot,2313,unrelated
Alleged audio of Michael Brown shooting released,2313,unrelated
Audio recording of Michael Brown being gunned down WAS made at the time he was killed: App company appears to confirm tape of ELEVEN bullets being fired - including final volley of 'kill shots',2313,unrelated
Are Rumors of the Apple Watch in Feb True?,2313,unrelated
Report: Possible audio tape of Michael Brown shooting,2313,unrelated
Macaulay Culkin dead hoax: Fake death report spreads on social networks,2313,unrelated
Hunt for 'cruel' owner who abandoned dog at train station,2313,unrelated
"No, Pumpkin Spice Condoms Are Not A Real Thing",2313,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",2313,unrelated
Audio may have captured Michael Brown shooting,2313,unrelated
Macaulay Culkin Dead: Internet Death Hoax Claims Actor Found Dead In Apartment,2313,unrelated
Airport worker strips naked at security scanner in protest against guards,2313,unrelated
Texas City plumber's truck ends up in Syrian war,2313,unrelated
ISIS fighters 'have contracted Ebola': World Health Organisation investigating reports militants showed up at Iraqi hospital with lethal disease,2313,unrelated
Audio recording allegedly captures at least 10 shots fired in Michael Brown killing,2313,unrelated
Macaulay Culkin Dead?,2313,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2313,discuss
MACAULAY CULKIN IS THE LATEST VICTIM OF A CELEBRITY DEATH HOAX — AND THESE 9 STARS KNOW EXACTLY HOW HE FEELS!,2313,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2313,discuss
New Audio Reveals Pause in Gunfire When Michael Brown Was Shot: Attorney,2313,unrelated
CNN Airs Alleged Audio from Michael Brown Shooting,2313,unrelated
Moment Michael Brown was shot dead 'caught on audio recording': FBI handed potentially damning tape of ELEVEN shots being fired - including final volley of 'kill shots',2313,unrelated
Ferguson riots: audio may have captured Michael Brown shooting,2313,unrelated
Michael Brown shooting audio caught on tape?,2313,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",2313,discuss
Islamic Militants Post Video Claiming to Show Beheading of U.S. Journalist,2313,unrelated
Macaulay Culkin Dead? Fans Freak Out Over Death Rumors,2313,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2313,unrelated
Is the Alleged Audio of the Gunshots That Killed Michael Brown a Hoax?,2313,unrelated
New Audio Recording From Ferguson May Capture Michael Brown Shooting,2313,unrelated
"Sorry, Fido. Pope Francis did NOT say our pets are going to heaven",2313,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,2313,discuss
CNN plays chilling audio recording allegedly from Michael Brown shooting: “At least 11 shots”,2313,unrelated
Audio recording allegedly captures moment Michael Brown was shot,2313,unrelated
Second person rushed to hospital with Ebola symptoms after contact with 'patient zero' Thomas Duncan,2313,unrelated
Alleged Audio of Michael Brown Shooting Doesn’t Sound Good for Officer Darren Wilson,2313,unrelated
Video messaging service verifies timing of CNN audio recording,2313,unrelated
ISIS Blasts 'Scorpion Bombs' At Civilian Areas In Iraq; Mosul Residents Living In Fear,2313,unrelated
CNN Plays Alleged Recording of Michael Brown Shooting,2313,unrelated
Macaulay Culkin Victim of Another Online Death Hoax,2313,unrelated
UPDATE: Internet report of Ebola outbreak in Purdon not true,2313,unrelated
Seven girls fall pregnant after five day school trip in Bosnia and Herzegovina,2313,unrelated
FBI Probing Alleged Audio of Michael Brown Shooting,2313,unrelated
New Audio Allegedly Captures Moment Michael Brown Was Shot,2313,unrelated
CNN Plays Alleged Audiotape of Michael Brown ShootingMilitarization Of Police,2313,unrelated
Attorney: New audio reveals pause in gunfire when Michael Brown was shot,2313,unrelated
N Korean leader misses annual ritual; sister ‘takes over duties’,2313,discuss
Macaulay Culkin dead: The death hoax is once again on the child actor,2313,unrelated
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,2313,unrelated
NET Extra: Back-from-the-dead Catholic priest claims God is a female...,2313,unrelated
An Audio Recording of the Michael Brown Shooting Has Reportedly Surfaced,2313,unrelated
An audio recording of the Michael Brown shooting has reportedly surfaced,2313,unrelated
Macaulay Culkin Dead? Another Death Hoax Circulates On Facebook,2313,unrelated
Audio of gunfire in Michael Brown case authenticated by app company,2313,unrelated
Was Alleged Audio of Michael Brown Shooting on CNN a Hoax?,2313,unrelated
CNN Posts Alleged Audio of Michael Brown Shooting,2313,unrelated
Former PGA Tour player: Tiger Woods suspended for drug test failure,2313,unrelated
"Audio captured at time of Michael Brown shooting, company says",2313,unrelated
REPORT: Alleged New Audio of Michael Brown Shooting,2313,unrelated
Alleged audio of Michael Brown shooting has surfaced,2313,unrelated
"Unconfirmed: ISIS Claims Kayla Mueller, American Female Hostage, Is Dead",2313,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2313,discuss
"Macaulay Culkin NOT Dead: Facebook, Twitter Death Hoax Goes Viral",2313,unrelated
"Apple Media Event Rumored for Late February, Apple Watch and 12"" MacBook Air Likely Topics [Updated]",2313,unrelated
"CNN Broadcasts Purported Audio Containing Gunshots That Felled Michael Brown Jr.; Leaders, Celebrities Fill Pews At Teen’s Funeral",2313,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2313,unrelated
"Planetary Alignment On Jan 4, 2015 Will Decrease Gravity For 5 Minutes Causing Partial Weightlessness",2313,unrelated
"Israel opens dams, floods Gaza",2313,unrelated
Macaulay Culkin dead: Actor is victim of another death hoax,2313,unrelated
Comcast Says You Can Keep Your Tor,2313,unrelated
ISIL Beheads American Photojournalist in Iraq,2313,unrelated
Video Messaging App Says Audio Recording Of Michael Brown's Shooting Is Authentic,2313,unrelated
Kim Jong-Un's sister reportedly running N. Korea,2313,discuss
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2313,discuss
Macaulay Culkin: Death claims about former child star revealed to be yet another hoax,2313,unrelated
Macaulay Culkin Dead: Actor Once Again Victim Of Death Hoax,2313,unrelated
Isis tells mother on rescue mission :’You’ve just eaten your son’,2313,unrelated
CNN Expert on Brown Audio: At First I Thought ‘Someone’s Trying to Punk CNN’,2313,unrelated
"Macaulay Culkin Dead? Hoax Goes Viral, Claims Actor Found Dead in Apartment",2313,unrelated
New Audio Shows Michael Brown Was Shot at 11 Times,2313,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",2313,discuss
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2313,discuss
CNN audio: Is this the moment Michael Brown was shot?,2313,unrelated
Cheeky vandals paint giant penis on bonnet of £1.5 million Bugatti Veyron sportscar,2313,unrelated
Experts: More facts needed on purported audio recording of Michael Brown shooting,2313,unrelated
Has North Korean dictator Kim Jong-un been replaced by his sister?,2313,discuss
This Is The Most Epic Way To Quit Your Job,2458,agree
"Apple to Take Reservations for Trying On Apple Watch, Considered Platinum Model",2458,unrelated
'Electric Boogie' Developer Leaves Secret Resignation Letter To Boss At The End Of The Game (Video),2458,agree
Jeh Johnson shoots down Duncan Hunter's assertion IS is entering U.S. via Mexico,2458,unrelated
"Fidel Castro Rumors Sweep Internet, but No Sign in Cuba",2458,unrelated
ISIS Fighters Getting Caught Coming Across the U.S.-Mexican Border?,2458,unrelated
iPhone Game Developer Quits Job By Hiding The Greatest Letter Of Resignation Ever Inside His Game,2458,agree
Congressman: ‘At least 10 ISIS fighters’ caught trying to cross into US,2458,unrelated
"No, Islamic State Militants Have Not Been Caught by U.S. Border Patrol",2458,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],2458,unrelated
US Lawmaker: Ten ISIS Fighters Have Been Apprehended Coming Across Southern Border (Video),2458,unrelated
Obama administration DENIES congressman's claim that 'at least ten ISIS fighters have been caught coming across the Mexican border in Texas',2458,unrelated
"Viral Video Of Homeless Man Spending $100 On Food For Other Homeless Was Faked, Witness Says",2458,unrelated
This Is Why Rumors That ISIS Is Crossing The Border Into The U.S. Aren’t Going Away,2458,unrelated
"""Categorically False"": DHS Debunks Right-Wing Fiction That ISIS Attempted To Cross The U.S.- Mexico Border",2458,unrelated
Kim Jong-un relying on ‘cobra wine’ after problems with trouser snake,2458,unrelated
DHS: GOP Rep.’s Claim ISIS Members Caught at U.S. Border ‘Categorically False’,2458,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2458,unrelated
Report: 4 ISIS Terrorists Caught at Southern Border in 36 Hrs,2458,unrelated
"SEE IT: ISIS militants caught trying to cross border into Texas, Congressman claims",2458,unrelated
Lawmaker Says ‘At Least 10′ Islamic State Fighters Have Been Captured at the Southern U.S. Border,2458,unrelated
Judicial Watch's Farrell: ISIS Terrorists Did Cross Mexican Border,2458,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",2458,unrelated
Rep. Duncan Hunter: 'At Least 10' ISIS Fighters Caught at Mexican Border,2458,unrelated
Homeland Security says terrorists haven't crossed U.S-Mexico border,2458,unrelated
North Korean dictator Kim Jong-Un to open restaurant in Scotland,2458,unrelated
Taliban member swapped by Obama for Bowe Bergdahl tried to return to terror: report,2458,unrelated
GOP Rep: ‘At Least Ten ISIS Fighters Have Been Caught Coming Across The Mexican Border’,2458,unrelated
GOP Rep. Duncan Hunter Claims 'At Least' 10 ISIS Fighters Apprehended On Texas Border,2458,unrelated
This resignation letter in a video-game could be the greatest ever,2458,agree
Report: Exec popped for $300k dinner after run at blackjack,2458,unrelated
Pants on Fire: Duncan Hunter makes unconfirmed claim Border Patrol caught at least 10 ISIS fighters,2458,unrelated
Developer quits using the app he was hired to make—or did he?,2458,discuss
US confirms death of Somalia terror group leader,2458,unrelated
Homeland Security: No ISIL fighters on U.S. border,2458,unrelated
ISIS Border Crisis: DHS Chief Says Terrorists Not Entering US Through Mexico,2458,unrelated
"Jeh Johnson: Politicians Shouldn't 'Feed The Flames Of Fear' Over ISIS, Ebola",2458,unrelated
Is There an ISIS Threat on the Texas-Mexico Border or Not?,2458,unrelated
Officials shoot down congressman's claims ISIS terrorists are running across US-Mexico border,2458,unrelated
Two GOP Congressmen Say Suspected Terrorists Caught Crossing U.S.–Mexico Border,2458,unrelated
DHS Rebuffs Congressman’s Claim ISIS Infiltrating Southern Border,2458,unrelated
Mexico finds 4 more graves at site of suspected student massacre,1772,unrelated
Shots Heard In Alleged Brown Shooting Recording [AUDIO],1772,unrelated
Amazon is opening its first physical store,1772,discuss
Amazon Is Going To Open A Physical Store!,1772,discuss
Report—Jose Canseco accidentally shot at his home tonight,1772,unrelated
Report: Jose Canseco accidentally shot,1772,unrelated
Report: Former Baseball Star Jose Canseco Accidentally Shot At Home,1772,unrelated
Jose Canseco shoots self in hand,1772,unrelated
Jose Canseco Accidentally Shot Himself in the Hand,1772,unrelated
BREAKING NEWS: Baseball star Jose Canseco hurt in accidental shooting,1772,unrelated
"Amazon to launch first brick-and-mortar store, report says",1772,discuss
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,1772,discuss
Jose Canseco Shot in the Hand During Accidental Shooting at Vegas Home,1772,unrelated
Fence-jumper made it farther in White House than Secret Service let on,1772,unrelated
North Korea Leader Kim Jong Un Is Still In Charge: Source,1772,unrelated
Amazon.com to open first physical store in Manhattan: DJ,1772,discuss
"Jose Canseco injured in accidental shooting, per reports",1772,unrelated
Amazon's first brick-and-mortar store said to open in Manhattan,1772,discuss
Bali Awry,1888,unrelated
Tiger Woods Is Selling His Private Island For $7.1 Million,1888,agree
A Spider Lived Inside This Tourist’s Body For 3 Days After Burrowing Into His Skin Through A Scar,1888,unrelated
Man who SLAPS people if they sneeze in public being hunted by police,1888,unrelated
"Wildest Apple Watch rumor yet: 100,000 apps at launch",1888,unrelated
Dylan Thomas Finds Tropical Spider Burrowed Under Skin,1888,unrelated
[UPDATED] 11 Men and 0 Women on Tonight's ESPN Domestic Violence Panel,1888,unrelated
'Spiderman' squished: Experts debunk claims,1888,unrelated
Tropical spider burrowed under man's skin through appendix scar and lived there for THREE DAYS,1888,unrelated
Spider burrowed through tourist's stomach and up into his chest,1888,unrelated
Man discovers spider living under his skin during Bali vacation,1888,unrelated
Web of confusion as scientists cast doubt on man's claims that a spider burrowed into his stomach through his SCAR,1888,unrelated
"No, a spider (probably) didn't crawl through a man's body for several days",1888,unrelated
'Spiderman' squished: Perth experts debunk spider burrowing claims,1888,unrelated
This Is a Truly Horrifying Story About a Spider,1888,unrelated
Hundreds mourn the 'death' of Fidel Castro after rumours sweep Twitter (but are they confusing him with recently departed Fidel Castro Odinga from Nairobi?),1888,unrelated
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,1888,unrelated
Spider Burrows Into Australian Man's Appendix Scar (VIDEO),1888,unrelated
Tropical spider burrowed under Bali tourist's skin,1888,unrelated
"Sadly, Pumpkin Spice Condoms Aren't A Thing After All",1888,unrelated
"Tropical spider burrows under man's skin, lives there for three days",1888,unrelated
"Spider burrowed into appendix scar, crawled through WA man's body",1888,unrelated
James Foley executioner said identified as British rapper  Read more: James Foley executioner said identified as British rapper,1888,unrelated
'Sex attacker' has penis cut off with a cleaver in India,1888,unrelated
Tropical spider 'burrowed under man's skin through scar' - video report,1888,unrelated
"Tee-off in your own putting paradise: Swedish luxury island owned by Tiger Woods up for sale - and it comes with a villa, a hot tub and a lodge",1888,agree
Isis 'fed murdered kidnap victim to his own mother after she travelled to their headquarters and demanded to see him',1888,unrelated
"No, it's not Tiger Woods selling an island in Lake Mälaren",1888,disagree
Tourist dubbed ‘Spider Man’ after spider burrows under skin for days,1888,unrelated
For sale: Tiger's former island in Sweden,1888,agree
Lynch mob chop man's penis off after catching him allegedly trying to rape teenager,1888,unrelated
Axl Rose Dead? Of Course Not — Tiresome Internet Death Hoax Plague Hits Guns N’ Roses Frontman,1888,unrelated
"Accused Boston Marathon Bomber Severely Injured In Prison, May Never Walk Or Talk Again",1888,unrelated
"No, A Spider Did Not Burrow Under A Man's Skin And Live There For Days",1888,unrelated
Kim Had Ankle Surgery:  Source,1888,unrelated
Tropical spider burrows under man's skin through scar,1888,unrelated
Tiger Woods' former luxury island goes on sale,1888,agree
Tiger Woods prices private island at $7.1 million,1888,agree
Strange mark turns out to be tropical spider burrowing under vacationer's skin,1888,unrelated
Expert casts doubt on Bunbury man Dylan Thomas’s burrowing stomach-spider story,1888,unrelated
Bali spider burrows under Aussie’s chest,1888,unrelated
What Glenn Beck Fears May Be Done With the 11 Missing Jets,1888,unrelated
The Guy Who Said a Spider Burrowed Under His Skin? Experts Say…,1888,unrelated
Durex is not confirming or denying rumors of a “pumpkin spice” condom,1888,unrelated
Bunbury local discovered a spider had burrowed under his skin on Bali holiday,1888,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1568,unrelated
Michael Zehaf-Bibeau was shot nearly a dozen times before Kevin Vickers fatally wounded him,1568,unrelated
"Pictured: Heroic sergeant-at-arms, 58, walking through Parliament gun in hand just moments after he killed gunman Michael Zehaf-Bibeau",1568,unrelated
"Kevin Vickers, Sergeant-At-Arms, Shoots a Shooting Suspect in Ottawa; Called a ‘Hero’",1568,unrelated
Emotional sergeant-at-arms is greeted back to parliament with a rousing standing ovation a day after he heroically shot dead terrorist - the first time he used weapon in 30 year career,1568,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1568,agree
Parliament Hill shooting: Sergeant-At-Arms Kevin Vickers the family hero who took down Ottawa gunman,1568,unrelated
Sergeant-at-Arms stopped shooter on Parliament Hill,1568,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",1568,unrelated
MPs credit sergeant-at-arms for saving lives in Parliament Hill shootings,1568,unrelated
Ottawa shooting: Sergeant-at-arms Kevin Vickers hailed a hero for shooting rampaging gunman,1568,unrelated
AWESOME! Canadian Parliament’s Sergeant-at-Arms Kevin Vickers Takes Out Gunman,1568,unrelated
That's one way to get through security! Frustrated traveller strips completely NAKED at airport to pass through metal detectors,1568,agree
How Canadian Sergeant-at-Arms Kevin Vickers killed shooter in parliament,1568,unrelated
Kevin Vickers Hailed As Hero For Reportedly Shooting Gunman Inside Parliament,1568,unrelated
Christian Bale in Talks to Play Steve Jobs (Exclusive),62,unrelated
Tim Cook Reportedly Reveals Apple Watch Waterproofing Has Improved,62,unrelated
That’s one way to clean it: Apple Watch will reportedly survive a trip through the shower,62,unrelated
"Rumor: Stainless Steel Apple Watch Will Cost $500, Gold $4,000",62,unrelated
"Apple Watch pricing: Will you spend $5000 for Gold edition, $500 for stainless steel?",62,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",62,unrelated
Amazon plans a streaming-video alternative,62,unrelated
"Rumor: Gold Apple Watch Edition priced up to $5,000, steel version at $500, will debut on Feb. 14",62,unrelated
"Apple Watch Stainless Steel variant reportedly priced at $500, $4,000 for the gold variant",62,unrelated
Pope says dogs can go to heaven: ‘Paradise is open to all of God’s creatures’,62,unrelated
"Cook said to confirm Apple Watch is showerproof, lasts a day",62,unrelated
Sick Mum Sedated After Trying To Eat Baby,62,unrelated
Insurgents killed in Nigeria despite alleged truce with Boko Haram,62,discuss
CPWD official sacked for absence from duty for 25 years,62,unrelated
Durex on Rumored ‘Pumpkin Spice’ Condom: No Comment,62,unrelated
"Yes, you can wear your Apple Watch in the shower",62,unrelated
"Google to buy big chunk of Pacific Shores, iconic Redwood City office park",62,unrelated
"Apple Watch to Be Shower-Proof, Have 100,000 Apps at Launch: Reports",62,unrelated
"Report: Stainless steel Apple Watch will be priced $500, gold at $5,000",62,unrelated
"Stainless steel Apple Watch could cost just $499, but gold will be 10 times as pricey",62,unrelated
"Nigeria Says It Struck A Cease-Fire With Boko Haram, But Are They Talking To The Right Guy?",62,discuss
ISIS leader ‘killed’ in US airstrikes,62,unrelated
"Report: Apple Watch to start at $500 in stainless steel, thousands for gold model",62,unrelated
"Apple Watch Pricing to Reportedly Start at $500 for Stainless Steel, $4,000 for Gold",62,unrelated
N. Korea’s Kim has leg injury but in control,2325,discuss
North Korea Leader Kim Jong Un Is Still In Charge: Source,2325,discuss
"North Korea leader Kim is still in charge, has injured leg: source",2325,discuss
Kim Jong-Un 'Has Difficulty Walking And Needs About 100 Days To Recuperate',2325,discuss
Pull the other Un! North Korean dictator has not been seen for weeks because he 'pulled tendon while doing drill with his generals',2325,discuss
Rumors of ISIS leader's death debunked,1255,unrelated
Watch NAKED airport worker walk through scanner in bizarre protest against 'rough' guards,1255,unrelated
Report: ISIS Leader Abu Bakr Al-Baghdadi Assassinated In U.S. Airstrike,1255,unrelated
ISIS leader ‘killed’ in US airstrikes,1255,unrelated
Dera Sacha Sauda Chief Forced Castration of 400 Devotees? CBI Files Case Against 'MSG: The Messenger of God' Actor,1255,discuss
Macaulay Culkin Hasn’t Died Despite What Everyone Is Saying On Facebook,1255,unrelated
ISIS leader dead?,1255,unrelated
Pentagon Denies It Killed ISIS Chief As Airstrikes Hit Top Extremists,1255,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1255,unrelated
ISIS Leader Killed: Abu Bakr Al-Baghdadi Reportedly Killed By U.S. Airstrike,1255,unrelated
Iraqi airstrike kills key ISIL leader,1255,unrelated
We took a look at the photo said to show the body of Islamic State leader Abu Bakr Al-Baghdadi (right) and found it was really an ethnic Albanian militant killed in 2013,1255,unrelated
Iraqi social-media rumors claim IS leader slain,1255,unrelated
Guru who ordered 400 followers to be castrated 'so they could be closer to God' is investigated for grievous bodily harm in India,1255,discuss
CBI registers 'criminal conspiracy' case against Dera chief after claims 400 male followers were forcibly castrated,1255,discuss
Urgent: The Leader of ISIL 'Abu Bakr al-Baghdadi' Killed! / Photo,1255,unrelated
URGENT: ISIS leader Abu Bakr al-Baghdadi allegedly killed by US airstrikes,1255,unrelated
‘Photo of slain IS leader’ reported to be doctored,1255,unrelated
Government fires employee who skipped work for 24 years,1255,unrelated
Islamic State Leader al-Baghdadi “Not Dead”,1255,unrelated
Rumors of ISIS leader's death debunked,1255,unrelated
Amazon Reportedly Planning An Ad-Supported Video Service That Will Be Cheaper Than Netflix,1255,unrelated
Man Chops Off and Throws Away His Small Penis After Bad Breakup,2330,unrelated
Kim Jong-Un's sister reportedly running N. Korea,2330,unrelated
"In Kim Jong Un's absence, his sister may rule. Or not.",2330,unrelated
"Small meteorite strikes Nicaragua, government says",2330,unrelated
Bug in iOS 8's 'Reset All Settings' Option Also Erases iCloud Drive Documents,2330,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2330,unrelated
Resetting iOS 8 Preferences May Wipe iCloud Files,2330,unrelated
"Man cuts off manhood, throws it in the bin, after girlfriend leaves over small penis",2330,unrelated
Jilted lover chops off his penis after girlfriend dumps him,2330,unrelated
"PGA Tour Pro Claims Tiger Woods Is Currently Suspended For PEDs, Compares Him To Lance Armstrong",2330,discuss
"Man chops off own penis, throws it in a dustbin after poor show in bed",2330,unrelated
Kim Yo-jong in Charge: Kim Jong-un's Sister 'Replaces' North Korean Dictator During Illness,2330,unrelated
"Is Kim Jong-un's Sister, Kim Yo-jong, Running North Korea In His Mysterious Absence?",2330,unrelated
"Man chops off his own penis, throws it in the trash after getting dumped for bad bedroom skills",2330,unrelated
"Kim Yo Jong, Kim Jong-Un’s Sister, Takes Control of North Korea While Brother Gets Treatment?",2330,unrelated
Graphic Photo: Oliver Ilic Uses Razor Blade To Slice Off Own Manhood After Girlfriend Broke Up With Him,2330,unrelated
Tiger Woods serving secret PED suspension?,2330,discuss
‘Jihadi John’: The Islamic State killer behind the mask is a young Londoner,2330,unrelated
Man chops off his penis after his girlfriend breaks up with him,2330,unrelated
PGA Tour Denies Claim That Tiger Woods Failed A Drug Test,2330,agree
Amazon's Newest Tablet Will Come With Free News From The Washington Post,2330,unrelated
Man chops off his own penis after girlfriend told him he was no good in bed,2330,unrelated
Man cut off manhood and threw it in bin after girlfriend dumped him over small penis,2330,unrelated
SHOCK CLAIM: PGA Golfer Says Tiger Woods Is Suspended For Failed Drug Test,2330,discuss
Former PGA Tour player: Tiger Woods suspended for drug test failure,2330,discuss
Fake-News: 'McDonald's Will Stop Serving Overweight Customers',2330,unrelated
"Tim Cook Reportedly Showers with Apple Watch, Suggesting It’s Waterproof",2330,unrelated
Meteor Leaves 40-Foot Crater Near Managua's Airport,2330,unrelated
"Tiger Woods is not on suspension for failing a drug test, his agent and a PGA official say",2330,agree
Kim Jong ill? Analysts say 27-year-old sister Kim Yo Jong may be running North Korea (VIDEO),2330,unrelated
Man Severed Penis That Failed To Impress Girls,2330,unrelated
Man chops off own penis after being dumped by his girlfriend,2330,unrelated
ISIS Extremists Claim to Behead British Hostage David Haines,2330,unrelated
Nasty iOS 8 Bug Could Erase Your iCloud Drive Documents,2330,unrelated
ISIS pays tribute to its 'Cub of Baghdadi' child soldier,2330,unrelated
"McDonald’s to Stop Serving Overweight Customers in January? Nope, ‘1/15/2015′ Story is Fake",2330,unrelated
"Paradise is open to all, even dogs, Pope tells boy",2330,unrelated
"Tiger Woods PED, PGA Tour Suspension Allegations Retracted by Dan Olsen",2330,agree
N Korean leader misses annual ritual; sister ‘takes over duties’,2330,unrelated
PGA Spokesman and Tiger Woods' Agent Deny Drug Suspension Allegations,2330,agree
Boyfriend cuts off his penis and throws it in the bin after girlfriend dumps him for being bad in bed,2330,unrelated
Is Kim Jong-un’s sister now the power behind the North Korean throne?,2330,unrelated
Kim Jong-Un's Sister Takes Control in North Korea,2330,unrelated
iOS 8 bug could delete your iCloud Drive documents,2330,unrelated
Video messaging service verifies timing of CNN audio recording,2330,unrelated
Latest iOS 8 bug reportedly causes unwanted deletion of iCloud Drive documents,2330,unrelated
Has Kim's SISTER taken over North Korea? Dictator fails to show for key Communist event (but does send a nice flower basket instead),2330,unrelated
New iOS 8 bug can delete all of your iCloud documents,2330,unrelated
Has Kim Yo-Jong Taken Over For Kim Jong Un? Sister Assumes North Korea State Duties While Brother Undergoes Medical Treatment,2330,unrelated
Pumpkin Spice condoms? Don't fall for this hoax.,2330,unrelated
iOS 8 bug reportedly erases iCloud Drive documents when settings are reset,2330,unrelated
Is Kim Jong Un's sister Kim Yo Jong in charge?,2330,unrelated
"What We Know About Kim Yo Jong, Who May Control North Korea",2330,unrelated
CARLISLE HEAD SLAPPER ATTACKS SNEEZING WOMEN,2330,unrelated
A New iOS 8 Bug Can Delete All Of Your iCloud Documents,2330,unrelated
GRAPHIC CONTENT: Girl sneers at man's tiny penis so he CHOPS IT OFF and bins it,2330,unrelated
Tiger Woods' agent shoots down report of failed drug test,2330,agree
"Tour, agent: Tiger Woods not banned",2330,agree
Has North Korean dictator Kim Jong-un been replaced by his sister?,2330,unrelated
Don’t ‘Reset All Settings’ in iOS 8 unless you want to lose your iCloud files,2330,unrelated
Newly Discovered Mass Grave Linked to Missing Mexican Students,443,discuss
"Mass Graves Found In Mexico, Near Place Where 43 Students Went Missing",443,discuss
Mass grave found after 40 students disappear in Mexican protest,443,discuss
Boko Haram denies it has agreed ceasefire,2045,unrelated
#HairGate: iPhone 6 Customers Are Complaining That The Phone Is Ripping Out Their Hair,2045,unrelated
Photo gallery: Amazing £300 operation by North Walsham vet on constipated goldfish,2045,unrelated
"Despite ceasefire announcement, new Boko Haram attacks reported",2045,unrelated
Amazon Is Opening a Brick-and-Mortar Store in Manhattan,2045,discuss
Tourist wakes to find strange red trail on his stomach - and discovers a spider has burrowed through his appendix scar and crawled UNDER his skin while on holiday in Bali,2045,unrelated
"Boko Haram denies cease-fire, leader says he married off kidnapped girls",2045,unrelated
Senator: Detainees swapped for Bergdahl have contacted militants,2045,unrelated
Amazon.com to open first physical store in Manhattan: DJ,2045,discuss
"Nigeria's missing girls 'to be released by Boko Haram', government aide claims",2045,unrelated
Ottawa gunman identified as 32-year-old Michael Zehaf-Bibeau,2045,unrelated
Man Known as ‘Jihadi John’ Is Identified as Mohammed Emwazi,2045,unrelated
"Fidel Castro Is Dead, According to Viral Twitter Rumors",2045,unrelated
More than 200 kidnapped Nigerian girls to be released after deal reached with Boko Haram,2045,unrelated
"Nigeria, Boko Haram reach ceasefire deal, kidnapped girls to go free, official says",2045,unrelated
US officials: Video shows American's execution,2045,unrelated
Boko Haram Denies Nigeria Cease-Fire Claim,2045,unrelated
Meteorite 'caused mysterious boom in Nicaragua',2045,unrelated
Did Kim Yo-Jong Take Kim Jong Un’s Role? North Korea Ill Health Rumors Are ‘Fabricated’,2045,unrelated
Kidnapped Nigerian schoolgirls: Government claims ceasefire deal with Boko Haram that will bring missing girls home,2045,unrelated
Boko Haram denies truce to release kidnapped schoolgirls,2045,unrelated
Islamic State militants claim to behead missing American journalist,2045,unrelated
"Boko Haram: Kidnapped Girls Have Been Married Off, Truce Never Happened",2045,unrelated
"Is North Korea, world's most secret state, really planning a new restaurant in Scotland?",2045,unrelated
"Boko Haram claims to have German hostage, denies ceasefire",2045,unrelated
"Boko Haram agrees to ceasefire, release of school girls",2045,unrelated
Ebola Frisco 2014: Patient Shows Virus Symptoms After Apparent Thomas Eric Duncan Contact,2045,unrelated
TBS speeds up Seinfeld a full 7.5 percent - here is the proof,2045,unrelated
Hope Fades for Girls' Release After Boko Haram 'Truce' Breached,2045,unrelated
"Catholic Priest Dead For 48 Minutes, Is Miraculously Revived – His Revelations About God Are Even More Shocking",2045,unrelated
Missing Planes,2045,unrelated
Nigeria: hopes for return of kidnapped schoolgirls rise after ceasefire reported,2045,unrelated
North Korea directive reveals apparent ban on sharing Kim Jong-un’s name,2045,unrelated
"Boko Haram Denies Truce, Says Kidnapped Girls Have Been “Married Off”",2045,unrelated
